datetime,symbol,price_type,price
2026-01-01 22:20:35.413,EURUSD,BID,1.17472
2026-01-01 22:20:53.442,EURUSD,BID,1.17467
2026-01-01 22:22:24.608,EURUSD,BID,1.17467
2026-01-01 22:22:58.705,EURUSD,BID,1.17467
2026-01-01 22:23:29.782,EURUSD,BID,1.17469
2026-01-01 22:25:01.021,EURUSD,BID,1.17468
2026-01-01 22:25:04.030,EURUSD,BID,1.17463
2026-01-01 22:25:10.042,EURUSD,BID,1.17463
2026-01-01 22:25:27.069,EURUSD,BID,1.17459
2026-01-01 22:26:02.132,EURUSD,BID,1.1745
2026-01-01 22:26:03.139,EURUSD,BID,1.17459
2026-01-01 22:26:37.214,EURUSD,BID,1.17454
2026-01-01 22:26:38.219,EURUSD,BID,1.17459
2026-01-01 22:27:38.431,EURUSD,BID,1.17454
2026-01-01 22:28:44.583,EURUSD,BID,1.1745
2026-01-01 22:28:54.601,EURUSD,BID,1.17454
2026-01-01 22:29:14.648,EURUSD,BID,1.1745
2026-01-01 22:29:24.670,EURUSD,BID,1.17454
2026-01-01 22:29:57.750,EURUSD,BID,1.17456
2026-01-01 22:29:58.755,EURUSD,BID,1.1746
2026-01-01 22:30:04.763,EURUSD,BID,1.17454
2026-01-01 22:30:09.769,EURUSD,BID,1.17463
2026-01-01 22:30:10.768,EURUSD,BID,1.17463
2026-01-01 22:30:35.842,EURUSD,BID,1.1746
2026-01-01 22:30:38.845,EURUSD,BID,1.17463
2026-01-01 22:30:39.844,EURUSD,BID,1.17454
2026-01-01 22:30:44.855,EURUSD,BID,1.17458
2026-01-01 22:30:54.874,EURUSD,BID,1.17454
2026-01-01 22:30:57.921,EURUSD,BID,1.17454
2026-01-01 22:30:58.921,EURUSD,BID,1.1746
2026-01-01 22:31:09.959,EURUSD,BID,1.17464
2026-01-01 22:31:51.031,EURUSD,BID,1.1746
2026-01-01 22:34:58.465,EURUSD,BID,1.1746
2026-01-01 22:34:59.468,EURUSD,BID,1.1746
2026-01-01 22:36:21.655,EURUSD,BID,1.17454
2026-01-01 22:36:22.655,EURUSD,BID,1.1746
2026-01-01 22:37:01.804,EURUSD,BID,1.17471
2026-01-01 22:37:02.810,EURUSD,BID,1.1746
2026-01-01 22:37:38.869,EURUSD,BID,1.17463
2026-01-01 22:38:57.005,EURUSD,BID,1.17464
2026-01-01 22:39:50.142,EURUSD,BID,1.1748
2026-01-01 22:39:57.159,EURUSD,BID,1.17464
2026-01-01 22:39:58.158,EURUSD,BID,1.1748
2026-01-01 22:40:00.161,EURUSD,BID,1.17464
2026-01-01 22:40:01.162,EURUSD,BID,1.1748
2026-01-01 22:40:03.176,EURUSD,BID,1.17464
2026-01-01 22:40:04.177,EURUSD,BID,1.1748
2026-01-01 22:40:08.191,EURUSD,BID,1.17464
2026-01-01 22:40:09.190,EURUSD,BID,1.1748
2026-01-01 22:40:11.199,EURUSD,BID,1.17464
2026-01-01 22:40:12.200,EURUSD,BID,1.1748
2026-01-01 22:40:14.204,EURUSD,BID,1.17464
2026-01-01 22:40:15.204,EURUSD,BID,1.1748
2026-01-01 22:40:22.229,EURUSD,BID,1.17464
2026-01-01 22:40:23.235,EURUSD,BID,1.1748
2026-01-01 22:40:26.240,EURUSD,BID,1.17464
2026-01-01 22:40:27.241,EURUSD,BID,1.1748
2026-01-01 22:40:29.243,EURUSD,BID,1.17464
2026-01-01 22:40:30.249,EURUSD,BID,1.17458
2026-01-01 22:40:34.255,EURUSD,BID,1.17454
2026-01-01 22:40:39.261,EURUSD,BID,1.17481
2026-01-01 22:40:42.275,EURUSD,BID,1.1748
2026-01-01 22:40:51.286,EURUSD,BID,1.17464
2026-01-01 22:40:52.289,EURUSD,BID,1.1748
2026-01-01 22:41:17.358,EURUSD,BID,1.17483
2026-01-01 22:41:18.358,EURUSD,BID,1.17482
2026-01-01 22:41:20.369,EURUSD,BID,1.1748
2026-01-01 22:41:34.390,EURUSD,BID,1.17464
2026-01-01 22:41:35.394,EURUSD,BID,1.1748
2026-01-01 22:41:37.399,EURUSD,BID,1.17464
2026-01-01 22:41:38.402,EURUSD,BID,1.1748
2026-01-01 22:41:56.450,EURUSD,BID,1.17464
2026-01-01 22:41:57.453,EURUSD,BID,1.17454
2026-01-01 22:42:03.467,EURUSD,BID,1.1748
2026-01-01 22:42:06.468,EURUSD,BID,1.17464
2026-01-01 22:42:08.479,EURUSD,BID,1.1748
2026-01-01 22:42:14.495,EURUSD,BID,1.17464
2026-01-01 22:42:15.495,EURUSD,BID,1.1748
2026-01-01 22:42:17.499,EURUSD,BID,1.17464
2026-01-01 22:42:20.509,EURUSD,BID,1.1748
2026-01-01 22:42:46.582,EURUSD,BID,1.17464
2026-01-01 22:42:47.584,EURUSD,BID,1.1748
2026-01-01 22:42:49.587,EURUSD,BID,1.17464
2026-01-01 22:42:50.592,EURUSD,BID,1.1748
2026-01-01 22:42:58.612,EURUSD,BID,1.17464
2026-01-01 22:42:59.613,EURUSD,BID,1.1748
2026-01-01 22:43:01.618,EURUSD,BID,1.17464
2026-01-01 22:43:02.620,EURUSD,BID,1.1748
2026-01-01 22:43:04.619,EURUSD,BID,1.17464
2026-01-01 22:43:05.626,EURUSD,BID,1.1748
2026-01-01 22:43:11.635,EURUSD,BID,1.17478
2026-01-01 22:43:13.639,EURUSD,BID,1.1748
2026-01-01 22:43:14.639,EURUSD,BID,1.17479
2026-01-01 22:43:19.657,EURUSD,BID,1.17478
2026-01-01 22:43:35.690,EURUSD,BID,1.17464
2026-01-01 22:43:36.692,EURUSD,BID,1.17478
2026-01-01 22:43:46.707,EURUSD,BID,1.17464
2026-01-01 22:43:50.731,EURUSD,BID,1.17478
2026-01-01 22:43:55.735,EURUSD,BID,1.17464
2026-01-01 22:43:56.739,EURUSD,BID,1.17477
2026-01-01 22:43:58.742,EURUSD,BID,1.17464
2026-01-01 22:44:03.752,EURUSD,BID,1.17477
2026-01-01 22:44:09.760,EURUSD,BID,1.17479
2026-01-01 22:44:14.783,EURUSD,BID,1.17464
2026-01-01 22:44:15.783,EURUSD,BID,1.17477
2026-01-01 22:44:21.803,EURUSD,BID,1.17476
2026-01-01 22:44:25.804,EURUSD,BID,1.17461
2026-01-01 22:44:26.807,EURUSD,BID,1.17476
2026-01-01 22:44:29.811,EURUSD,BID,1.17461
2026-01-01 22:44:30.814,EURUSD,BID,1.17479
2026-01-01 22:44:33.822,EURUSD,BID,1.17478
2026-01-01 22:44:55.873,EURUSD,BID,1.17477
2026-01-01 22:44:58.884,EURUSD,BID,1.17461
2026-01-01 22:44:59.883,EURUSD,BID,1.17476
2026-01-01 22:45:06.896,EURUSD,BID,1.17461
2026-01-01 22:45:07.895,EURUSD,BID,1.17476
2026-01-01 22:45:10.903,EURUSD,BID,1.17461
2026-01-01 22:45:11.900,EURUSD,BID,1.17476
2026-01-01 22:45:17.923,EURUSD,BID,1.17461
2026-01-01 22:45:19.921,EURUSD,BID,1.17476
2026-01-01 22:45:27.947,EURUSD,BID,1.17461
2026-01-01 22:45:28.946,EURUSD,BID,1.17476
2026-01-01 22:45:30.948,EURUSD,BID,1.17461
2026-01-01 22:45:32.956,EURUSD,BID,1.17476
2026-01-01 22:45:33.960,EURUSD,BID,1.17461
2026-01-01 22:45:35.959,EURUSD,BID,1.17476
2026-01-01 22:45:48.985,EURUSD,BID,1.17461
2026-01-01 22:45:50.002,EURUSD,BID,1.17476
2026-01-01 22:45:52.010,EURUSD,BID,1.17475
2026-01-01 22:45:56.017,EURUSD,BID,1.17461
2026-01-01 22:45:58.022,EURUSD,BID,1.17475
2026-01-01 22:45:59.023,EURUSD,BID,1.17461
2026-01-01 22:46:00.019,EURUSD,BID,1.17475
2026-01-01 22:46:05.035,EURUSD,BID,1.17461
2026-01-01 22:46:06.039,EURUSD,BID,1.17475
2026-01-01 22:46:08.036,EURUSD,BID,1.17461
2026-01-01 22:46:09.040,EURUSD,BID,1.17476
2026-01-01 22:46:18.070,EURUSD,BID,1.17461
2026-01-01 22:46:19.068,EURUSD,BID,1.17476
2026-01-01 22:46:21.072,EURUSD,BID,1.17461
2026-01-01 22:46:22.071,EURUSD,BID,1.17475
2026-01-01 22:46:31.089,EURUSD,BID,1.17454
2026-01-01 22:46:41.168,EURUSD,BID,1.17476
2026-01-01 22:46:44.171,EURUSD,BID,1.17461
2026-01-01 22:46:45.170,EURUSD,BID,1.17476
2026-01-01 22:46:47.172,EURUSD,BID,1.17461
2026-01-01 22:46:48.179,EURUSD,BID,1.17476
2026-01-01 22:46:50.177,EURUSD,BID,1.17461
2026-01-01 22:46:52.184,EURUSD,BID,1.17476
2026-01-01 22:47:05.201,EURUSD,BID,1.17461
2026-01-01 22:47:16.223,EURUSD,BID,1.17476
2026-01-01 22:47:41.263,EURUSD,BID,1.17461
2026-01-01 22:47:42.263,EURUSD,BID,1.17476
2026-01-01 22:47:44.269,EURUSD,BID,1.17461
2026-01-01 22:47:45.271,EURUSD,BID,1.17476
2026-01-01 22:47:50.278,EURUSD,BID,1.17461
2026-01-01 22:47:51.278,EURUSD,BID,1.17476
2026-01-01 22:47:53.285,EURUSD,BID,1.17461
2026-01-01 22:47:54.285,EURUSD,BID,1.17476
2026-01-01 22:47:58.294,EURUSD,BID,1.17461
2026-01-01 22:47:59.292,EURUSD,BID,1.17476
2026-01-01 22:48:01.296,EURUSD,BID,1.17461
2026-01-01 22:48:02.299,EURUSD,BID,1.17476
2026-01-01 22:48:30.358,EURUSD,BID,1.17461
2026-01-01 22:48:39.373,EURUSD,BID,1.17476
2026-01-01 22:48:54.416,EURUSD,BID,1.17473
2026-01-01 22:48:57.418,EURUSD,BID,1.17473
2026-01-01 22:49:10.449,EURUSD,BID,1.17461
2026-01-01 22:49:11.445,EURUSD,BID,1.17473
2026-01-01 22:49:15.464,EURUSD,BID,1.17461
2026-01-01 22:49:19.476,EURUSD,BID,1.17473
2026-01-01 22:49:27.509,EURUSD,BID,1.17463
2026-01-01 22:49:28.507,EURUSD,BID,1.17473
2026-01-01 22:49:33.517,EURUSD,BID,1.17463
2026-01-01 22:49:34.517,EURUSD,BID,1.17473
2026-01-01 22:49:41.540,EURUSD,BID,1.17463
2026-01-01 22:49:42.543,EURUSD,BID,1.17473
2026-01-01 22:49:56.566,EURUSD,BID,1.17473
2026-01-01 22:49:58.569,EURUSD,BID,1.17463
2026-01-01 22:49:59.574,EURUSD,BID,1.17473
2026-01-01 22:50:02.579,EURUSD,BID,1.17463
2026-01-01 22:50:03.577,EURUSD,BID,1.17473
2026-01-01 22:50:05.581,EURUSD,BID,1.17463
2026-01-01 22:50:08.589,EURUSD,BID,1.17473
2026-01-01 22:50:13.596,EURUSD,BID,1.17465
2026-01-01 22:50:14.597,EURUSD,BID,1.17473
2026-01-01 22:50:16.607,EURUSD,BID,1.17465
2026-01-01 22:50:20.612,EURUSD,BID,1.17473
2026-01-01 22:50:25.618,EURUSD,BID,1.17476
2026-01-01 22:50:27.624,EURUSD,BID,1.17469
2026-01-01 22:50:29.625,EURUSD,BID,1.17475
2026-01-01 22:50:35.648,EURUSD,BID,1.17469
2026-01-01 22:50:36.650,EURUSD,BID,1.17476
2026-01-01 22:50:37.651,EURUSD,BID,1.17474
2026-01-01 22:50:38.654,EURUSD,BID,1.17476
2026-01-01 22:50:41.655,EURUSD,BID,1.17469
2026-01-01 22:50:42.660,EURUSD,BID,1.17475
2026-01-01 22:50:44.661,EURUSD,BID,1.17469
2026-01-01 22:50:46.667,EURUSD,BID,1.17475
2026-01-01 22:50:50.679,EURUSD,BID,1.17469
2026-01-01 22:50:53.683,EURUSD,BID,1.17475
2026-01-01 22:51:04.709,EURUSD,BID,1.17469
2026-01-01 22:51:05.711,EURUSD,BID,1.17475
2026-01-01 22:51:13.730,EURUSD,BID,1.17469
2026-01-01 22:51:14.726,EURUSD,BID,1.17475
2026-01-01 22:51:16.728,EURUSD,BID,1.17469
2026-01-01 22:51:17.738,EURUSD,BID,1.17475
2026-01-01 22:51:31.774,EURUSD,BID,1.17472
2026-01-01 22:51:35.781,EURUSD,BID,1.17469
2026-01-01 22:51:36.785,EURUSD,BID,1.17472
2026-01-01 22:51:45.803,EURUSD,BID,1.17469
2026-01-01 22:51:46.804,EURUSD,BID,1.17472
2026-01-01 22:51:50.824,EURUSD,BID,1.17469
2026-01-01 22:51:51.823,EURUSD,BID,1.17472
2026-01-01 22:52:00.845,EURUSD,BID,1.17469
2026-01-01 22:52:01.845,EURUSD,BID,1.17472
2026-01-01 22:52:45.962,EURUSD,BID,1.17469
2026-01-01 22:52:46.977,EURUSD,BID,1.17472
2026-01-01 22:52:51.999,EURUSD,BID,1.17469
2026-01-01 22:52:53.001,EURUSD,BID,1.17472
2026-01-01 22:52:58.004,EURUSD,BID,1.17469
2026-01-01 22:52:59.007,EURUSD,BID,1.17472
2026-01-01 22:53:01.010,EURUSD,BID,1.17469
2026-01-01 22:53:02.013,EURUSD,BID,1.17472
2026-01-01 22:53:06.020,EURUSD,BID,1.17469
2026-01-01 22:53:07.022,EURUSD,BID,1.17472
2026-01-01 22:53:08.024,EURUSD,BID,1.1747
2026-01-01 22:53:17.040,EURUSD,BID,1.17469
2026-01-01 22:53:19.043,EURUSD,BID,1.17469
2026-01-01 22:53:21.050,EURUSD,BID,1.17457
2026-01-01 22:53:25.054,EURUSD,BID,1.1745
2026-01-01 22:53:28.064,EURUSD,BID,1.17468
2026-01-01 22:53:29.060,EURUSD,BID,1.17469
2026-01-01 22:53:33.066,EURUSD,BID,1.17471
2026-01-01 22:53:43.082,EURUSD,BID,1.17472
2026-01-01 22:53:46.093,EURUSD,BID,1.1747
2026-01-01 22:53:47.096,EURUSD,BID,1.17472
2026-01-01 22:54:01.132,EURUSD,BID,1.17483
2026-01-01 22:54:14.163,EURUSD,BID,1.17484
2026-01-01 22:54:16.168,EURUSD,BID,1.17483
2026-01-01 22:54:24.185,EURUSD,BID,1.17484
2026-01-01 22:54:29.198,EURUSD,BID,1.17465
2026-01-01 22:54:30.198,EURUSD,BID,1.17467
2026-01-01 22:54:33.215,EURUSD,BID,1.17469
2026-01-01 22:54:34.217,EURUSD,BID,1.17467
2026-01-01 22:54:36.227,EURUSD,BID,1.17469
2026-01-01 22:54:55.286,EURUSD,BID,1.17469
2026-01-01 22:54:56.289,EURUSD,BID,1.17466
2026-01-01 22:55:02.296,EURUSD,BID,1.17464
2026-01-01 22:55:05.298,EURUSD,BID,1.17467
2026-01-01 22:55:06.302,EURUSD,BID,1.17464
2026-01-01 22:55:08.309,EURUSD,BID,1.17465
2026-01-01 22:55:10.306,EURUSD,BID,1.17461
2026-01-01 22:55:11.311,EURUSD,BID,1.17462
2026-01-01 22:55:14.318,EURUSD,BID,1.17461
2026-01-01 22:55:15.320,EURUSD,BID,1.17461
2026-01-01 22:55:16.324,EURUSD,BID,1.17463
2026-01-01 22:55:17.325,EURUSD,BID,1.17465
2026-01-01 22:55:19.332,EURUSD,BID,1.17463
2026-01-01 22:55:21.337,EURUSD,BID,1.17462
2026-01-01 22:55:22.336,EURUSD,BID,1.17463
2026-01-01 22:55:28.347,EURUSD,BID,1.17464
2026-01-01 22:55:33.358,EURUSD,BID,1.17464
2026-01-01 22:55:34.364,EURUSD,BID,1.17462
2026-01-01 22:55:43.380,EURUSD,BID,1.17465
2026-01-01 22:55:44.385,EURUSD,BID,1.17464
2026-01-01 22:55:49.390,EURUSD,BID,1.17465
2026-01-01 22:55:50.391,EURUSD,BID,1.17464
2026-01-01 22:55:52.396,EURUSD,BID,1.17463
2026-01-01 22:55:56.399,EURUSD,BID,1.17462
2026-01-01 22:56:03.416,EURUSD,BID,1.17464
2026-01-01 22:56:05.424,EURUSD,BID,1.17462
2026-01-01 22:56:15.450,EURUSD,BID,1.17465
2026-01-01 22:56:16.452,EURUSD,BID,1.17462
2026-01-01 22:56:18.468,EURUSD,BID,1.17465
2026-01-01 22:56:19.474,EURUSD,BID,1.17462
2026-01-01 22:56:34.520,EURUSD,BID,1.17451
2026-01-01 22:56:44.536,EURUSD,BID,1.17454
2026-01-01 22:56:47.543,EURUSD,BID,1.17457
2026-01-01 22:56:50.546,EURUSD,BID,1.17483
2026-01-01 22:56:57.580,EURUSD,BID,1.17464
2026-01-01 22:56:58.588,EURUSD,BID,1.17465
2026-01-01 22:57:00.593,EURUSD,BID,1.17465
2026-01-01 22:57:09.602,EURUSD,BID,1.17465
2026-01-01 22:57:10.603,EURUSD,BID,1.17464
2026-01-01 22:57:13.615,EURUSD,BID,1.17465
2026-01-01 22:57:14.617,EURUSD,BID,1.17467
2026-01-01 22:57:15.617,EURUSD,BID,1.17466
2026-01-01 22:57:16.616,EURUSD,BID,1.17465
2026-01-01 22:57:19.631,EURUSD,BID,1.17463
2026-01-01 22:57:34.677,EURUSD,BID,1.17466
2026-01-01 22:57:35.681,EURUSD,BID,1.17463
2026-01-01 22:57:41.688,EURUSD,BID,1.17466
2026-01-01 22:57:46.692,EURUSD,BID,1.17463
2026-01-01 22:57:57.723,EURUSD,BID,1.17465
2026-01-01 22:58:16.761,EURUSD,BID,1.17463
2026-01-01 22:58:19.765,EURUSD,BID,1.17464
2026-01-01 22:58:20.770,EURUSD,BID,1.17468
2026-01-01 22:58:36.816,EURUSD,BID,1.17466
2026-01-01 22:58:54.862,EURUSD,BID,1.17469
2026-01-01 22:58:55.865,EURUSD,BID,1.17466
2026-01-01 22:59:03.881,EURUSD,BID,1.1747
2026-01-01 22:59:04.883,EURUSD,BID,1.17466
2026-01-01 22:59:14.918,EURUSD,BID,1.1747
2026-01-01 22:59:15.914,EURUSD,BID,1.17466
2026-01-01 22:59:28.938,EURUSD,BID,1.1747
2026-01-01 22:59:29.941,EURUSD,BID,1.17466
2026-01-01 22:59:32.950,EURUSD,BID,1.1747
2026-01-01 22:59:33.951,EURUSD,BID,1.17466
2026-01-01 22:59:36.957,EURUSD,BID,1.17479
2026-01-01 22:59:47.982,EURUSD,BID,1.17478
2026-01-01 22:59:51.001,EURUSD,BID,1.17473
2026-01-01 23:00:00.050,EURUSD,BID,1.17467
2026-01-01 23:00:01.053,EURUSD,BID,1.17464
2026-01-01 23:00:02.050,EURUSD,BID,1.17463
2026-01-01 23:00:03.050,EURUSD,BID,1.17468
2026-01-01 23:00:04.052,EURUSD,BID,1.17465
2026-01-01 23:00:05.065,EURUSD,BID,1.17485
2026-01-01 23:00:06.063,EURUSD,BID,1.17475
2026-01-01 23:00:07.068,EURUSD,BID,1.17478
2026-01-01 23:00:08.065,EURUSD,BID,1.17476
2026-01-01 23:00:09.067,EURUSD,BID,1.17479
2026-01-01 23:00:10.072,EURUSD,BID,1.1748
2026-01-01 23:00:12.075,EURUSD,BID,1.17485
2026-01-01 23:00:20.098,EURUSD,BID,1.17477
2026-01-01 23:00:21.103,EURUSD,BID,1.17484
2026-01-01 23:00:22.103,EURUSD,BID,1.17484
2026-01-01 23:00:24.109,EURUSD,BID,1.17485
2026-01-01 23:00:27.113,EURUSD,BID,1.17485
2026-01-01 23:00:28.116,EURUSD,BID,1.17484
2026-01-01 23:00:29.121,EURUSD,BID,1.17477
2026-01-01 23:00:31.123,EURUSD,BID,1.1748
2026-01-01 23:00:32.125,EURUSD,BID,1.17482
2026-01-01 23:00:33.131,EURUSD,BID,1.17484
